DateTime,HSL Gen,LSL Gen
2026-03-20 11:46:53-0500,30648,-43870
2026-03-20 11:47:05-0500,30786,-43893
2026-03-20 11:47:13-0500,30818,-43908
2026-03-20 11:47:25-0500,30806,-43878
2026-03-20 11:47:33-0500,30753,-43905
2026-03-20 11:47:45-0500,30749,-43899
2026-03-20 11:47:53-0500,30749,-43899
2026-03-20 11:48:05-0500,30774,-43944
2026-03-20 11:48:13-0500,30787,-43930
2026-03-20 11:48:25-0500,30779,-43933
2026-03-20 11:48:33-0500,30810,-44031
2026-03-20 11:48:45-0500,30841,-44032
2026-03-20 11:48:53-0500,30841,-44032
2026-03-20 11:49:05-0500,30718,-43935
2026-03-20 11:49:13-0500,30713,-43918
2026-03-20 11:49:25-0500,30766,-43933
2026-03-20 11:49:33-0500,30703,-43910
2026-03-20 11:49:45-0500,30687,-43973
2026-03-20 11:49:53-0500,30687,-43973
2026-03-20 11:50:05-0500,30678,-44000
2026-03-20 11:50:13-0500,30806,-44113
2026-03-20 11:50:25-0500,30656,-44036
2026-03-20 11:50:33-0500,30655,-44027
2026-03-20 11:50:45-0500,30645,-44034
2026-03-20 11:50:53-0500,30645,-44034
2026-03-20 11:51:05-0500,30602,-44001
2026-03-20 11:51:13-0500,30624,-44028
2026-03-20 11:51:25-0500,30613,-43942
2026-03-20 11:51:33-0500,30591,-43952
2026-03-20 11:51:45-0500,30565,-43981
2026-03-20 11:51:53-0500,30565,-43981
2026-03-20 11:52:05-0500,30766,-44104
2026-03-20 11:52:13-0500,30769,-44106
2026-03-20 11:52:25-0500,30740,-44208
2026-03-20 11:52:33-0500,30714,-44136
2026-03-20 11:52:45-0500,30709,-44138
2026-03-20 11:52:53-0500,30709,-44138
2026-03-20 11:53:05-0500,30814,-44136
2026-03-20 11:53:13-0500,30803,-44128
2026-03-20 11:53:25-0500,30820,-44112
2026-03-20 11:53:33-0500,30837,-44131
2026-03-20 11:53:45-0500,30656,-44157
2026-03-20 11:53:53-0500,30656,-44157
2026-03-20 11:54:05-0500,30669,-44147
2026-03-20 11:54:13-0500,30556,-44164
2026-03-20 11:54:25-0500,30270,-44163
2026-03-20 11:54:33-0500,30289,-44188
2026-03-20 11:54:45-0500,30213,-44211
2026-03-20 11:54:53-0500,30213,-44211
2026-03-20 11:55:05-0500,30242,-44252
2026-03-20 11:55:13-0500,30357,-44314
2026-03-20 11:55:25-0500,30202,-44238
2026-03-20 11:55:33-0500,30186,-44281
2026-03-20 11:55:45-0500,30359,-44303
2026-03-20 11:55:53-0500,30359,-44303
2026-03-20 11:56:05-0500,30187,-44235
2026-03-20 11:56:13-0500,30194,-44247
2026-03-20 11:56:25-0500,30203,-44254
2026-03-20 11:56:33-0500,30145,-44306
2026-03-20 11:56:45-0500,30272,-44384
2026-03-20 11:56:53-0500,30272,-44384
2026-03-20 11:57:05-0500,30134,-44495
2026-03-20 11:57:13-0500,30106,-44562
2026-03-20 11:57:25-0500,30129,-44585
2026-03-20 11:57:33-0500,30075,-44588
2026-03-20 11:57:45-0500,30082,-44580
2026-03-20 11:57:53-0500,30082,-44580
2026-03-20 11:58:05-0500,30068,-44603
2026-03-20 11:58:13-0500,30052,-44600
2026-03-20 11:58:25-0500,30042,-44620
2026-03-20 11:58:33-0500,30030,-44633
2026-03-20 11:58:45-0500,30031,-44621
2026-03-20 11:58:53-0500,30031,-44621
2026-03-20 11:59:05-0500,29934,-44550
2026-03-20 11:59:13-0500,29913,-44615
2026-03-20 11:59:25-0500,29794,-44668
2026-03-20 11:59:33-0500,29719,-44691
2026-03-20 11:59:45-0500,29645,-44709
2026-03-20 11:59:53-0500,29645,-44709
2026-03-20 12:00:05-0500,29664,-44720
2026-03-20 12:00:13-0500,29617,-44740
2026-03-20 12:00:25-0500,29611,-44740
2026-03-20 12:00:33-0500,29625,-44724
2026-03-20 12:00:45-0500,29638,-44772
2026-03-20 12:00:53-0500,29638,-44772
2026-03-20 12:01:05-0500,29737,-44901
2026-03-20 12:01:13-0500,29753,-45180
2026-03-20 12:01:25-0500,29726,-45223
2026-03-20 12:01:33-0500,30054,-45223
2026-03-20 12:01:45-0500,30148,-45245
2026-03-20 12:01:53-0500,30148,-45245
2026-03-20 12:02:05-0500,30123,-45247
2026-03-20 12:02:13-0500,30105,-45274
2026-03-20 12:02:25-0500,29969,-45299
2026-03-20 12:02:33-0500,29986,-45275
2026-03-20 12:02:45-0500,29959,-45348
2026-03-20 12:02:53-0500,29959,-45348
2026-03-20 12:03:05-0500,30005,-45334
2026-03-20 12:03:13-0500,30042,-45312
2026-03-20 12:03:25-0500,30068,-45295
2026-03-20 12:03:33-0500,30035,-45318
2026-03-20 12:03:45-0500,30012,-45347
2026-03-20 12:03:53-0500,30012,-45347
2026-03-20 12:04:05-0500,30036,-45320
2026-03-20 12:04:13-0500,30021,-45347
2026-03-20 12:04:25-0500,30046,-45321
2026-03-20 12:04:33-0500,30038,-45346
2026-03-20 12:04:45-0500,30027,-45353
2026-03-20 12:04:53-0500,30027,-45353
2026-03-20 12:05:05-0500,30060,-45314
2026-03-20 12:05:13-0500,30084,-45303
2026-03-20 12:05:25-0500,30095,-45342
2026-03-20 12:05:33-0500,30063,-45356
2026-03-20 12:05:45-0500,30072,-45365
2026-03-20 12:05:53-0500,30072,-45365
2026-03-20 12:06:05-0500,30023,-45351
2026-03-20 12:06:13-0500,30026,-45409
2026-03-20 12:06:25-0500,30079,-45413
2026-03-20 12:06:33-0500,30082,-45434
2026-03-20 12:06:45-0500,30086,-45455
2026-03-20 12:06:53-0500,30086,-45455
2026-03-20 12:07:05-0500,30055,-45466
2026-03-20 12:07:13-0500,30037,-45491
2026-03-20 12:07:25-0500,30058,-45448
2026-03-20 12:07:33-0500,30009,-45453
2026-03-20 12:07:45-0500,29963,-45471
2026-03-20 12:07:53-0500,29963,-45471
2026-03-20 12:08:05-0500,29934,-45481
2026-03-20 12:08:13-0500,29963,-45510
2026-03-20 12:08:25-0500,29965,-45495
2026-03-20 12:08:33-0500,29959,-45504
2026-03-20 12:08:45-0500,29925,-45502
2026-03-20 12:08:53-0500,29925,-45502
2026-03-20 12:09:05-0500,29931,-45497
2026-03-20 12:09:13-0500,29908,-45477
2026-03-20 12:09:25-0500,29912,-45488
2026-03-20 12:09:33-0500,29889,-45472
2026-03-20 12:09:45-0500,29866,-45481
2026-03-20 12:09:53-0500,29866,-45481
2026-03-20 12:10:05-0500,29831,-45502
2026-03-20 12:10:13-0500,29794,-45554
2026-03-20 12:10:25-0500,29756,-45591
2026-03-20 12:10:33-0500,29720,-45603
2026-03-20 12:10:45-0500,29707,-45619
2026-03-20 12:10:53-0500,29707,-45619
2026-03-20 12:11:05-0500,29705,-45627
2026-03-20 12:11:13-0500,29710,-45705
2026-03-20 12:11:25-0500,29697,-45719
2026-03-20 12:11:33-0500,29717,-45730
2026-03-20 12:11:45-0500,29707,-45738
2026-03-20 12:11:53-0500,29707,-45738
2026-03-20 12:12:05-0500,29758,-45732
2026-03-20 12:12:13-0500,29798,-45774
2026-03-20 12:12:25-0500,29799,-45769
2026-03-20 12:12:33-0500,29852,-45708
2026-03-20 12:12:45-0500,29865,-45680
2026-03-20 12:12:53-0500,29865,-45680
2026-03-20 12:13:05-0500,29869,-45692
2026-03-20 12:13:13-0500,29852,-45709
2026-03-20 12:13:25-0500,29819,-45719
2026-03-20 12:13:33-0500,29806,-45746
2026-03-20 12:13:45-0500,29779,-45777
2026-03-20 12:13:53-0500,29779,-45777
2026-03-20 12:14:05-0500,29736,-45805
2026-03-20 12:14:13-0500,29725,-45823
2026-03-20 12:14:25-0500,29619,-45723
2026-03-20 12:14:33-0500,29647,-45723
2026-03-20 12:14:45-0500,29804,-45842
2026-03-20 12:14:53-0500,29804,-45842
2026-03-20 12:15:05-0500,29821,-45847
2026-03-20 12:15:13-0500,29665,-45758
2026-03-20 12:15:25-0500,29684,-45754
2026-03-20 12:15:33-0500,29786,-45837
2026-03-20 12:15:45-0500,29775,-45858
2026-03-20 12:15:53-0500,29775,-45858
2026-03-20 12:16:05-0500,29758,-45865
2026-03-20 12:16:13-0500,29711,-45893
2026-03-20 12:16:25-0500,29612,-45962
2026-03-20 12:16:33-0500,29604,-45945
2026-03-20 12:16:45-0500,29606,-45896
2026-03-20 12:16:53-0500,29606,-45896
2026-03-20 12:17:05-0500,29429,-45815
2026-03-20 12:17:13-0500,29381,-45834
2026-03-20 12:17:25-0500,29524,-45872
2026-03-20 12:17:33-0500,29024,-45788
2026-03-20 12:17:45-0500,29025,-45764
2026-03-20 12:17:53-0500,29025,-45764
2026-03-20 12:18:05-0500,28988,-45804
2026-03-20 12:18:13-0500,28989,-45824
2026-03-20 12:18:25-0500,29035,-45794
2026-03-20 12:18:33-0500,29049,-45805
2026-03-20 12:18:45-0500,29057,-45814
2026-03-20 12:18:53-0500,29057,-45814
2026-03-20 12:19:05-0500,29030,-45785
2026-03-20 12:19:13-0500,29015,-45762
2026-03-20 12:19:25-0500,28987,-45738
2026-03-20 12:19:33-0500,28991,-45711
2026-03-20 12:19:45-0500,28936,-45713
2026-03-20 12:19:53-0500,28936,-45713
2026-03-20 12:20:05-0500,28925,-45706
2026-03-20 12:20:13-0500,28917,-45694
2026-03-20 12:20:25-0500,28895,-45732
2026-03-20 12:20:33-0500,29030,-45804
2026-03-20 12:20:45-0500,29067,-45786
2026-03-20 12:20:53-0500,29067,-45786
2026-03-20 12:21:05-0500,29046,-45774
2026-03-20 12:21:13-0500,29068,-45764
2026-03-20 12:21:25-0500,29101,-45769
2026-03-20 12:21:33-0500,29085,-45779
2026-03-20 12:21:45-0500,28940,-45672
2026-03-20 12:21:53-0500,28940,-45672
2026-03-20 12:22:05-0500,28938,-45679
2026-03-20 12:22:13-0500,29061,-45763
2026-03-20 12:22:25-0500,28888,-45695
2026-03-20 12:22:33-0500,28893,-45691
2026-03-20 12:22:45-0500,28887,-45686
2026-03-20 12:22:53-0500,28887,-45686
2026-03-20 12:23:05-0500,28883,-45665
2026-03-20 12:23:13-0500,28882,-45660
2026-03-20 12:23:25-0500,28876,-45657
2026-03-20 12:23:33-0500,28945,-45610
2026-03-20 12:23:45-0500,28893,-45618
2026-03-20 12:23:53-0500,28893,-45618
2026-03-20 12:24:05-0500,28928,-45630
2026-03-20 12:24:13-0500,28939,-45642
2026-03-20 12:24:25-0500,29115,-45710
2026-03-20 12:24:33-0500,29042,-45634
2026-03-20 12:24:45-0500,29012,-45583
2026-03-20 12:24:53-0500,29012,-45583
2026-03-20 12:25:05-0500,29044,-45579
2026-03-20 12:25:13-0500,29044,-45617
2026-03-20 12:25:25-0500,29190,-45721
2026-03-20 12:25:33-0500,29182,-45730
2026-03-20 12:25:45-0500,29380,-45731
2026-03-20 12:25:53-0500,29380,-45731
2026-03-20 12:26:05-0500,29385,-45724
2026-03-20 12:26:13-0500,29369,-45734
2026-03-20 12:26:25-0500,29203,-45673
2026-03-20 12:26:33-0500,29365,-45721
2026-03-20 12:26:45-0500,29247,-45610
2026-03-20 12:26:53-0500,29247,-45610
2026-03-20 12:27:05-0500,29427,-45736
2026-03-20 12:27:13-0500,29267,-45551
2026-03-20 12:27:25-0500,29428,-45685
2026-03-20 12:27:33-0500,29270,-45604
2026-03-20 12:27:45-0500,29288,-45567
2026-03-20 12:27:53-0500,29288,-45567
2026-03-20 12:28:05-0500,29470,-45607
2026-03-20 12:28:13-0500,29308,-45509
2026-03-20 12:28:25-0500,29321,-45520
2026-03-20 12:28:33-0500,29305,-45547
2026-03-20 12:28:45-0500,29362,-45549
2026-03-20 12:28:53-0500,29362,-45549
2026-03-20 12:29:05-0500,29369,-45528
2026-03-20 12:29:13-0500,29341,-45550
2026-03-20 12:29:25-0500,29325,-45579
2026-03-20 12:29:33-0500,29509,-45579
2026-03-20 12:29:45-0500,29497,-45592
2026-03-20 12:29:53-0500,29497,-45592
2026-03-20 12:30:05-0500,29507,-45598
2026-03-20 12:30:13-0500,29501,-45654
2026-03-20 12:30:25-0500,29479,-45667
2026-03-20 12:30:33-0500,29588,-45743
2026-03-20 12:30:45-0500,29577,-45726
2026-03-20 12:30:53-0500,29577,-45726
2026-03-20 12:31:05-0500,29546,-45721
2026-03-20 12:31:13-0500,29430,-45632
2026-03-20 12:31:25-0500,29610,-45666
2026-03-20 12:31:33-0500,29643,-45678
2026-03-20 12:31:45-0500,29676,-45668
2026-03-20 12:31:53-0500,29676,-45668
2026-03-20 12:32:05-0500,29713,-45661
2026-03-20 12:32:13-0500,29709,-45653
2026-03-20 12:32:25-0500,29694,-45679
2026-03-20 12:32:33-0500,29693,-45681
2026-03-20 12:32:45-0500,29725,-45664
2026-03-20 12:32:53-0500,29725,-45664
2026-03-20 12:33:05-0500,29681,-45673
2026-03-20 12:33:13-0500,29685,-45788
2026-03-20 12:33:25-0500,29648,-45823
2026-03-20 12:33:33-0500,29669,-45815
2026-03-20 12:33:45-0500,29620,-45803
2026-03-20 12:33:53-0500,29620,-45803
2026-03-20 12:34:05-0500,29603,-45820
2026-03-20 12:34:13-0500,29577,-45837
2026-03-20 12:34:25-0500,29597,-45842
2026-03-20 12:34:33-0500,29552,-45839
2026-03-20 12:34:45-0500,29540,-45846
2026-03-20 12:34:53-0500,29540,-45846
2026-03-20 12:35:05-0500,29546,-45819
2026-03-20 12:35:13-0500,29556,-45796
2026-03-20 12:35:25-0500,29559,-45806
2026-03-20 12:35:33-0500,29585,-45829
2026-03-20 12:35:45-0500,29570,-45857
2026-03-20 12:35:53-0500,29570,-45857
2026-03-20 12:36:05-0500,29520,-45857
2026-03-20 12:36:13-0500,29525,-45838
2026-03-20 12:36:25-0500,29518,-45947
2026-03-20 12:36:33-0500,29495,-45912
2026-03-20 12:36:45-0500,29489,-45939
2026-03-20 12:36:53-0500,29489,-45939
2026-03-20 12:37:05-0500,29474,-45946
2026-03-20 12:37:13-0500,29443,-45959
2026-03-20 12:37:25-0500,29461,-45969
2026-03-20 12:37:33-0500,29433,-45977
2026-03-20 12:37:45-0500,29407,-46007
2026-03-20 12:37:53-0500,29407,-46007
2026-03-20 12:38:05-0500,29386,-46008
2026-03-20 12:38:13-0500,29372,-45935
2026-03-20 12:38:25-0500,29381,-45931
2026-03-20 12:38:33-0500,29384,-45892
2026-03-20 12:38:45-0500,29370,-45889
2026-03-20 12:38:53-0500,29370,-45889
2026-03-20 12:39:05-0500,29375,-45877
2026-03-20 12:39:13-0500,29401,-45856
2026-03-20 12:39:25-0500,29382,-45844
2026-03-20 12:39:33-0500,29363,-45853
2026-03-20 12:39:45-0500,29403,-45853
2026-03-20 12:39:53-0500,29403,-45853
2026-03-20 12:40:05-0500,29394,-45817
2026-03-20 12:40:13-0500,29361,-45835
2026-03-20 12:40:25-0500,29326,-45845
2026-03-20 12:40:33-0500,29332,-45837
2026-03-20 12:40:45-0500,29367,-45802
2026-03-20 12:40:53-0500,29367,-45802
2026-03-20 12:41:05-0500,29353,-45817
2026-03-20 12:41:13-0500,29331,-45853
2026-03-20 12:41:25-0500,29321,-45875
2026-03-20 12:41:33-0500,29305,-45873
2026-03-20 12:41:45-0500,29297,-45869
2026-03-20 12:41:53-0500,29297,-45869
2026-03-20 12:42:05-0500,29284,-45873
2026-03-20 12:42:13-0500,29266,-45883
2026-03-20 12:42:25-0500,29241,-45895
2026-03-20 12:42:33-0500,29222,-45827
2026-03-20 12:42:45-0500,29233,-45773
2026-03-20 12:42:53-0500,29233,-45773
2026-03-20 12:43:05-0500,29231,-45713
2026-03-20 12:43:13-0500,29215,-45699
2026-03-20 12:43:25-0500,29266,-45720
2026-03-20 12:43:33-0500,29304,-45691
2026-03-20 12:43:45-0500,29307,-45730
2026-03-20 12:43:53-0500,29307,-45730
2026-03-20 12:44:05-0500,29301,-45789
2026-03-20 12:44:13-0500,29277,-45821
2026-03-20 12:44:25-0500,29263,-45817
2026-03-20 12:44:33-0500,29267,-45829
2026-03-20 12:44:45-0500,29270,-45827
2026-03-20 12:44:53-0500,29270,-45827
2026-03-20 12:45:05-0500,29257,-45822
2026-03-20 12:45:13-0500,29258,-45831
2026-03-20 12:45:25-0500,29250,-45837
2026-03-20 12:45:33-0500,29246,-45847
2026-03-20 12:45:45-0500,29221,-45868
2026-03-20 12:45:53-0500,29221,-45868
2026-03-20 12:46:05-0500,29226,-45877
2026-03-20 12:46:13-0500,29248,-45846
2026-03-20 12:46:25-0500,29232,-45852
2026-03-20 12:46:33-0500,29238,-45833
2026-03-20 12:46:45-0500,29202,-45847
2026-03-20 12:46:53-0500,29202,-45847
2026-03-20 12:47:05-0500,29193,-45957
2026-03-20 12:47:13-0500,29248,-45919
2026-03-20 12:47:25-0500,29197,-45937
2026-03-20 12:47:33-0500,29237,-45901
2026-03-20 12:47:45-0500,29227,-45917
2026-03-20 12:47:53-0500,29227,-45917
2026-03-20 12:48:05-0500,29216,-45949
2026-03-20 12:48:13-0500,29181,-45976
2026-03-20 12:48:25-0500,29154,-45986
2026-03-20 12:48:33-0500,29176,-45985
2026-03-20 12:48:45-0500,29295,-45852
2026-03-20 12:48:53-0500,29295,-45852
2026-03-20 12:49:05-0500,29295,-45795
2026-03-20 12:49:13-0500,29276,-45828
2026-03-20 12:49:25-0500,29295,-45818
2026-03-20 12:49:33-0500,29280,-45830
2026-03-20 12:49:45-0500,29270,-45877
2026-03-20 12:49:53-0500,29270,-45877
2026-03-20 12:50:05-0500,29274,-45894
2026-03-20 12:50:13-0500,29275,-45917
2026-03-20 12:50:25-0500,29232,-45957
2026-03-20 12:50:33-0500,29152,-46001
2026-03-20 12:50:45-0500,29137,-46054
2026-03-20 12:50:53-0500,29137,-46054
2026-03-20 12:51:05-0500,29137,-46069
2026-03-20 12:51:13-0500,29135,-46072
2026-03-20 12:51:25-0500,29101,-46113
2026-03-20 12:51:33-0500,29064,-46150
2026-03-20 12:51:45-0500,29045,-46150
2026-03-20 12:51:53-0500,29045,-46150
2026-03-20 12:52:05-0500,29017,-46182
2026-03-20 12:52:13-0500,28987,-46213
2026-03-20 12:52:25-0500,28982,-46221
2026-03-20 12:52:33-0500,28975,-46219
2026-03-20 12:52:45-0500,28982,-46226
2026-03-20 12:52:53-0500,28982,-46226
2026-03-20 12:53:05-0500,29004,-46228
2026-03-20 12:53:13-0500,29016,-46223
2026-03-20 12:53:25-0500,29003,-46213
2026-03-20 12:53:33-0500,29031,-46236
2026-03-20 12:53:45-0500,29003,-46261
2026-03-20 12:53:53-0500,29003,-46261
2026-03-20 12:54:05-0500,28966,-46291
2026-03-20 12:54:13-0500,28923,-46327
2026-03-20 12:54:25-0500,28913,-46323
2026-03-20 12:54:33-0500,28942,-46265
2026-03-20 12:54:45-0500,28933,-46272
2026-03-20 12:54:53-0500,28933,-46272
2026-03-20 12:55:05-0500,28967,-46287
2026-03-20 12:55:13-0500,29165,-46310
2026-03-20 12:55:25-0500,28961,-46304
2026-03-20 12:55:33-0500,28947,-46331
2026-03-20 12:55:45-0500,28920,-46354
2026-03-20 12:55:53-0500,28920,-46354
2026-03-20 12:56:05-0500,28922,-46337
2026-03-20 12:56:13-0500,28888,-46361
2026-03-20 12:56:25-0500,28874,-46392
2026-03-20 12:56:33-0500,28835,-46440
2026-03-20 12:56:45-0500,28837,-46455
2026-03-20 12:56:53-0500,28837,-46455
2026-03-20 12:57:05-0500,28844,-46482
2026-03-20 12:57:13-0500,28822,-46498
2026-03-20 12:57:25-0500,28857,-46511
2026-03-20 12:57:33-0500,28837,-46534
2026-03-20 12:57:45-0500,28838,-46545
2026-03-20 12:57:53-0500,28838,-46545
2026-03-20 12:58:05-0500,28828,-46619
2026-03-20 12:58:13-0500,28813,-46632
2026-03-20 12:58:25-0500,28742,-46648
2026-03-20 12:58:33-0500,28630,-46574
2026-03-20 12:58:45-0500,28839,-46538
2026-03-20 12:58:53-0500,28839,-46538
2026-03-20 12:59:05-0500,28861,-46552
2026-03-20 12:59:13-0500,28847,-46566
2026-03-20 12:59:25-0500,28837,-46595
2026-03-20 12:59:33-0500,28976,-46655
2026-03-20 12:59:45-0500,28622,-46576
2026-03-20 12:59:53-0500,28622,-46576
2026-03-20 13:00:05-0500,28800,-46637
2026-03-20 13:00:13-0500,28745,-46675
2026-03-20 13:00:25-0500,28759,-46690
2026-03-20 13:00:33-0500,28757,-46689
2026-03-20 13:00:45-0500,28765,-46684
2026-03-20 13:00:53-0500,28768,-46672
2026-03-20 13:01:05-0500,28588,-46596
2026-03-20 13:01:13-0500,28588,-46596
2026-03-20 13:01:25-0500,28723,-46699
2026-03-20 13:01:33-0500,28709,-46710
2026-03-20 13:01:45-0500,28603,-46571
2026-03-20 13:01:53-0500,28738,-46632
2026-03-20 13:02:05-0500,28604,-46545
2026-03-20 13:02:13-0500,28604,-46545
2026-03-20 13:02:25-0500,28626,-46504
2026-03-20 13:02:33-0500,28623,-46491
2026-03-20 13:02:45-0500,28639,-46494
2026-03-20 13:02:53-0500,28649,-46531
2026-03-20 13:03:05-0500,28659,-46504
2026-03-20 13:03:13-0500,28659,-46504
2026-03-20 13:03:25-0500,28667,-46499
2026-03-20 13:03:33-0500,28684,-46490
2026-03-20 13:03:45-0500,28676,-46494
2026-03-20 13:03:53-0500,28678,-46486
2026-03-20 13:04:05-0500,28703,-46516
2026-03-20 13:04:13-0500,28703,-46516
2026-03-20 13:04:25-0500,28864,-46582
2026-03-20 13:04:33-0500,28841,-46612
2026-03-20 13:04:45-0500,28859,-46622
2026-03-20 13:04:53-0500,28900,-46540
2026-03-20 13:05:05-0500,28743,-46466
2026-03-20 13:05:13-0500,28743,-46466
2026-03-20 13:05:25-0500,28905,-46534
2026-03-20 13:05:33-0500,28905,-46534
2026-03-20 13:05:45-0500,28691,-46426
2026-03-20 13:05:53-0500,28676,-46443
2026-03-20 13:06:05-0500,28624,-46470
2026-03-20 13:06:13-0500,28582,-46501
2026-03-20 13:06:25-0500,28593,-46489
2026-03-20 13:06:33-0500,28593,-46489
2026-03-20 13:06:45-0500,28611,-46505
2026-03-20 13:06:53-0500,28587,-46480
2026-03-20 13:07:05-0500,28562,-46511
2026-03-20 13:07:13-0500,28540,-46540
2026-03-20 13:07:25-0500,28547,-46540
2026-03-20 13:07:33-0500,28547,-46540
2026-03-20 13:07:45-0500,28575,-46550
2026-03-20 13:07:53-0500,28535,-46568
2026-03-20 13:08:05-0500,28541,-46551
2026-03-20 13:08:13-0500,28547,-46567
2026-03-20 13:08:25-0500,28538,-46559
2026-03-20 13:08:33-0500,28538,-46559
2026-03-20 13:08:45-0500,28562,-46537
2026-03-20 13:08:53-0500,28584,-46513
2026-03-20 13:09:05-0500,28736,-46590
2026-03-20 13:09:13-0500,28715,-46610
2026-03-20 13:09:25-0500,28721,-46607
2026-03-20 13:09:33-0500,28721,-46607
2026-03-20 13:09:45-0500,28752,-46587
2026-03-20 13:09:53-0500,28737,-46613
2026-03-20 13:10:05-0500,28755,-46613
2026-03-20 13:10:13-0500,28753,-46601
2026-03-20 13:10:25-0500,28759,-46599
2026-03-20 13:10:33-0500,28768,-46608
2026-03-20 13:10:45-0500,28759,-46597
2026-03-20 13:10:53-0500,28759,-46597
2026-03-20 13:11:05-0500,28747,-46621
2026-03-20 13:11:13-0500,28749,-46620
2026-03-20 13:11:25-0500,28777,-46618
2026-03-20 13:11:33-0500,28798,-46610
2026-03-20 13:11:45-0500,28803,-46634
2026-03-20 13:11:53-0500,28803,-46634
2026-03-20 13:12:05-0500,28790,-46634
2026-03-20 13:12:13-0500,28782,-46645
2026-03-20 13:12:25-0500,28784,-46650
2026-03-20 13:12:33-0500,28784,-46639
2026-03-20 13:12:45-0500,28773,-46620
2026-03-20 13:12:53-0500,28773,-46620
2026-03-20 13:13:05-0500,28758,-46629
2026-03-20 13:13:13-0500,28722,-46657
2026-03-20 13:13:25-0500,28748,-46613
2026-03-20 13:13:33-0500,28729,-46624
2026-03-20 13:13:45-0500,28726,-46623
2026-03-20 13:13:53-0500,28726,-46623
2026-03-20 13:14:05-0500,28711,-46647
2026-03-20 13:14:13-0500,28694,-46673
2026-03-20 13:14:25-0500,28738,-46640
2026-03-20 13:14:33-0500,28697,-46633
2026-03-20 13:14:45-0500,28696,-46608
2026-03-20 13:14:53-0500,28696,-46608
2026-03-20 13:15:05-0500,28676,-46635
2026-03-20 13:15:13-0500,28666,-46651
2026-03-20 13:15:25-0500,28670,-46677
2026-03-20 13:15:33-0500,28650,-46707
2026-03-20 13:15:45-0500,28685,-46661
2026-03-20 13:15:53-0500,28685,-46661
2026-03-20 13:16:05-0500,28687,-46668
2026-03-20 13:16:13-0500,28651,-46709
2026-03-20 13:16:25-0500,28620,-46735
2026-03-20 13:16:33-0500,28619,-46743
2026-03-20 13:16:45-0500,28620,-46750
2026-03-20 13:16:53-0500,28620,-46750
2026-03-20 13:17:05-0500,28620,-46790
2026-03-20 13:17:13-0500,28629,-46793
2026-03-20 13:17:25-0500,28600,-46785
2026-03-20 13:17:33-0500,28580,-46823
2026-03-20 13:17:45-0500,28551,-46844
2026-03-20 13:17:53-0500,28551,-46844
2026-03-20 13:18:05-0500,28569,-46841
2026-03-20 13:18:13-0500,28549,-46761
2026-03-20 13:18:25-0500,28553,-46771
2026-03-20 13:18:33-0500,28562,-46786
2026-03-20 13:18:45-0500,28543,-46793
2026-03-20 13:18:53-0500,28543,-46793
2026-03-20 13:19:05-0500,28569,-46735
2026-03-20 13:19:13-0500,28501,-46755
2026-03-20 13:19:25-0500,28520,-46773
2026-03-20 13:19:33-0500,28344,-46797
2026-03-20 13:19:45-0500,28361,-46793
2026-03-20 13:19:53-0500,28361,-46793
2026-03-20 13:20:05-0500,28346,-46787
2026-03-20 13:20:13-0500,28335,-46750
2026-03-20 13:20:25-0500,28287,-46771
2026-03-20 13:20:33-0500,28275,-46789
2026-03-20 13:20:45-0500,28250,-46805
2026-03-20 13:20:53-0500,28250,-46805
2026-03-20 13:21:05-0500,28218,-46844
2026-03-20 13:21:13-0500,27990,-46825
2026-03-20 13:21:25-0500,27969,-46855
2026-03-20 13:21:33-0500,27913,-46879
2026-03-20 13:21:45-0500,27884,-46904
2026-03-20 13:21:53-0500,27884,-46904
2026-03-20 13:22:05-0500,27885,-46914
2026-03-20 13:22:13-0500,27868,-46939
2026-03-20 13:22:25-0500,27879,-46952
2026-03-20 13:22:33-0500,27852,-46969
2026-03-20 13:22:45-0500,27862,-46963
2026-03-20 13:22:53-0500,27862,-46963
2026-03-20 13:23:05-0500,27911,-46947
2026-03-20 13:23:13-0500,27960,-46886
2026-03-20 13:23:25-0500,27976,-46877
2026-03-20 13:23:33-0500,27973,-46930
2026-03-20 13:23:45-0500,27988,-46963
2026-03-20 13:23:53-0500,27988,-46963
2026-03-20 13:24:05-0500,27949,-47011
2026-03-20 13:24:13-0500,27957,-47001
2026-03-20 13:24:25-0500,27846,-47056
2026-03-20 13:24:33-0500,27878,-47041
2026-03-20 13:24:45-0500,27828,-47066
2026-03-20 13:24:53-0500,27828,-47066
2026-03-20 13:25:05-0500,27803,-47078
2026-03-20 13:25:13-0500,27827,-47069
2026-03-20 13:25:25-0500,27855,-47058
2026-03-20 13:25:33-0500,27790,-47061
2026-03-20 13:25:45-0500,27809,-46988
2026-03-20 13:25:53-0500,27809,-46988
2026-03-20 13:26:05-0500,27817,-47000
2026-03-20 13:26:13-0500,27884,-46997
2026-03-20 13:26:25-0500,27907,-46996
2026-03-20 13:26:33-0500,27918,-46996
2026-03-20 13:26:45-0500,27895,-47021
2026-03-20 13:26:53-0500,27895,-47021
2026-03-20 13:27:05-0500,27919,-47016
2026-03-20 13:27:13-0500,27973,-47018
2026-03-20 13:27:25-0500,27996,-47032
2026-03-20 13:27:33-0500,27966,-47114
2026-03-20 13:27:45-0500,27952,-47047
2026-03-20 13:27:53-0500,27952,-47047
